property_id, location_zip, seating_type, clue_small_area, trading_name, x_coordinate, location_city, location_state, number_of_seats, ogc_fid, industry_anzsic4_description, y_coordinate, census_year, street_address
"606638",null,"Seats - Indoor","Melbourne (CBD)","Pearson and Murph'y Cafe","144.9645504",null,null,"76",19036,"Cafes and Restaurants","-37.80818365","2017","124 La Trobe Street"
"593695",null,"Seats - Indoor","East Melbourne","Kiwi Tribeca Fish Burger Bar","144.9856254",null,null,"17",19083,"Takeaway Food Services","-37.81004657","2017","158 Albert Street"
"109996",null,"Seats - Indoor","East Melbourne","Persillade","144.9848341",null,null,"77",19093,"Cafes and Restaurants","-37.81608793","2017","1-9 Powlett Street"
"100592",null,"Seats - Indoor","North Melbourne","Saluministi","144.9486384",null,null,"38",19109,"Cafes and Restaurants","-37.80374164","2017","6-12 Atkin Street"
"106149",null,"Seats - Outdoor","Carlton","Milk The Cow","144.9671258",null,null,"20",19124,"Cafes and Restaurants","-37.79777439","2017","323 Lygon Street"
"108090",null,"Seats - Indoor","Melbourne (CBD)","The Celtic Club Incorporated","144.9593023",null,null,"300",19125,"Clubs (Hospitality)","-37.81120286","2017","316-322 Queen Street"
"102115",null,"Seats - Indoor","Melbourne (CBD)","Mr Mason","144.9568348",null,null,"125",19132,"Cafes and Restaurants","-37.81767359","2017","522-534 Collins Street"
"599505",null,"Seats - Indoor","Docklands","Kollabo","144.947217",null,null,"70",19133,"Cafes and Restaurants","-37.81817241","2017","744-770 Bourke Street"
"109268",null,"Seats - Indoor","Melbourne (CBD)","Chocolate Arcade","144.9657774",null,null,"24",19142,"Cafes and Restaurants","-37.81507697","2017","109-117 Swanston Street"
"103392",null,"Seats - Outdoor","North Melbourne","Oskar","144.9489789",null,null,"25",19147,"Cafes and Restaurants","-37.80488639","2017","1-5 Errol Street"
"108506",null,"Seats - Indoor","Parkville","Primary Cafe","144.9586811",null,null,"70",19154,"Cafes and Restaurants","-37.78398214","2017","381-405 Royal Parade"
"103123",null,"Seats - Outdoor","Carlton","Cafe Sua Da","144.9655339",null,null,"6",19157,"Cafes and Restaurants","-37.79670704","2017","258 Elgin Street"
"110669",null,"Seats - Outdoor","Melbourne (CBD)","Viet St","144.9629844",null,null,"8",19188,"Takeaway Food Services","-37.81570426","2017","353-359 Little Collins Street"
"105962",null,"Seats - Indoor","Melbourne (CBD)","Little Sista","144.9667836",null,null,"80",19189,"Pubs, Taverns and Bars","-37.81413595","2017","218-242 Little Collins Street"
"612820",null,"Seats - Indoor","Melbourne (CBD)","Mamma Mia","144.9573923",null,null,"14",19191,"Cafes and Restaurants","-37.81531863","2017","181 William Street"
"105929",null,"Seats - Indoor","Melbourne (CBD)","Blahnik","144.9632938",null,null,"48",19203,"Cafes and Restaurants","-37.81554941","2017","335-349 Little Collins Street"
"111282",null,"Seats - Indoor","Melbourne (CBD)","Lt Osteria","144.9573923",null,null,"65",19206,"Cafes and Restaurants","-37.81531863","2017","515 Little Bourke Street"
"108104",null,"Seats - Indoor","Melbourne (CBD)","Workshop Brothers","144.9606804",null,null,"9",19207,"Takeaway Food Services","-37.81402844","2017","184-192 Queen Street"
"111069",null,"Seats - Indoor","Carlton","Sr's Namaste Indian Bistro","144.9666993",null,null,"30",19214,"Takeaway Food Services","-37.80443778","2017","104 Lygon Street"
"106336",null,"Seats - Indoor","North Melbourne","Cafe 99","144.9421193",null,null,"30",19226,"Takeaway Food Services","-37.79717284","2017","98-166 Macaulay Road"
"108797",null,"Seats - Outdoor","West Melbourne (Industrial)","Riverside Takeaway","144.9108259",null,null,"8",19234,"Takeaway Food Services","-37.80395149","2017","93-119 Sims Street"
"101219",null,"Seats - Indoor","Melbourne (CBD)","D'Marcos  Espresso Bar","144.9697778",null,null,"11",19242,"Takeaway Food Services","-37.81170307","2017","100-116 Bourke Street"
"104466",null,"Seats - Outdoor","Carlton","Baretto Cafe","144.9592807",null,null,"15",19270,"Cafes and Restaurants","-37.80023307","2017","153-163 Barry Street"
"110858",null,"Seats - Indoor","Melbourne (CBD)","Lost Angel Bar & Restaurant ","144.9710147",null,null,"60",19280,"Cafes and Restaurants","-37.80814522","2017","299 Spring Street"
"664631",null,"Seats - Outdoor","Parkville","Professor Court Cafe","144.9612468",null,null,"8",19305,"Takeaway Food Services","-37.79739836","2017","230 Grattan Street"
"531599",null,"Seats - Indoor","Melbourne (Remainder)","The Glasshouse Eatery","144.9823854",null,null,"70",19328,"Cafes and Restaurants","-37.82487806","2017","10-20 Olympic Boulevard"
"103920",null,"Seats - Outdoor","Melbourne (CBD)","Terra Rossa","144.9713925",null,null,"5",19333,"Cafes and Restaurants","-37.81542975","2017","87-89 Flinders Lane"
"102143",null,"Seats - Indoor","Melbourne (CBD)","Runya's Room","144.9648999",null,null,"48",19342,"Cafes and Restaurants","-37.81536587","2017","258-274 Collins Street"
"110551",null,"Seats - Indoor","Port Melbourne","Hall St Cafe","144.9253775",null,null,"59",19350,"Cafes and Restaurants","-37.82304058","2017","49-89 Turner Street"
"105742",null,"Seats - Indoor","Melbourne (CBD)","Zam Zam Restaurant ","144.9614561",null,null,"55",19370,"Cafes and Restaurants","-37.81220274","2017","364-372 Lonsdale Street"
"106246",null,"Seats - Indoor","Carlton","Pasta Rustica Ristorante","144.966737",null,null,"115",19381,"Cafes and Restaurants","-37.80366897","2017","148-150 Lygon Street"
"103176",null,"Seats - Outdoor","Melbourne (CBD)","Sacred Alley Espresso Bar","144.9634979",null,null,"12",19382,"Cafes and Restaurants","-37.81592157","2017","97-103 Elizabeth Street"
"611569",null,"Seats - Indoor","East Melbourne","Zouki Cafe","144.9841619",null,null,"68",19389,"Cafes and Restaurants","-37.81229599","2017","137-161 Grey Street"
"570824",null,"Seats - Indoor","North Melbourne","Subway","144.9487135",null,null,"12",19393,"Takeaway Food Services","-37.80474738","2017","520-528 Victoria Street"
"111469",null,"Seats - Indoor","East Melbourne","Park Hyatt Melbourne","144.9765098",null,null,"140",19442,"Accommodation","-37.81131183","2017","33-61 Cathedral Place"
"102165",null,"Seats - Outdoor","Melbourne (CBD)","Koko Black Chocolate","144.9718392",null,null,"15",19480,"Cafes and Restaurants","-37.81355886","2017","52-54 Collins Street"
"621413",null,"Seats - Indoor","Melbourne (CBD)","Pegasus Apartment Hotel","144.9570849",null,null,"152",19486,"Accommodation","-37.81004969","2017","206-216 A'Beckett Street"
"623559",null,"Seats - Outdoor","Southbank","Citizen Cafe","144.9523782",null,null,"33",19502,"Cafes and Restaurants","-37.82539976","2017","2 Convention Centre Place"
"103312",null,"Seats - Indoor","Melbourne (CBD)","Sushi Sushi","144.9628783",null,null,"27",19530,"Takeaway Food Services","-37.81261442","2017","222-260 Elizabeth Street"
"106252",null,"Seats - Indoor","Carlton","Artee Cafe","144.9664413",null,null,"42",19556,"Cafes and Restaurants","-37.80566982","2017","56-62 Lygon Street"
"109418",null,"Seats - Indoor","Melbourne (CBD)","Lobby Lounge","144.9674304",null,null,"70",19557,"Cafes and Restaurants","-37.81584777","2017","199-209 Collins Street"
"103591",null,"Seats - Indoor","Melbourne (CBD)","Bon a Manger","144.9720412",null,null,"13",19558,"Takeaway Food Services","-37.81584246","2017","1-9 Exhibition Street"
"525989",null,"Seats - Indoor","Carlton","Momo Sushi Melbourne","144.961131",null,null,"10",19566,"Takeaway Food Services","-37.80239894","2017","163 Pelham Street"
"105399",null,"Seats - Indoor","Melbourne (CBD)","Gami Chicken & Beer","144.957466",null,null,"80",19569,"Cafes and Restaurants","-37.81952934","2017","26-32 King Street"
"110542",null,"Seats - Outdoor","Southbank","Common Man","144.9523782",null,null,"59",19570,"Cafes and Restaurants","-37.82539976","2017","20-30 Convention Centre Place"
"109604",null,"Seats - Indoor","East Melbourne","The Catholic Leadship Centre","144.9905511",null,null,"600",19578,"Religious Services","-37.81061362","2017","576-594 Victoria Parade"
"602997",null,"Seats - Indoor","Melbourne (CBD)","Urban Deli SX1","144.9701092",null,null,"98",19601,"Cafes and Restaurants","-37.81281453","2017","121 Exhibition Street"
"103172",null,"Seats - Outdoor","Melbourne (CBD)","The Joint Bar","144.9643316",null,null,"46",19610,"Pubs, Taverns and Bars","-37.81741878","2017","31-39 Elizabeth Street"
"105746",null,"Seats - Indoor","Melbourne (CBD)","Harajuku Crepes","144.9630189",null,null,"4",19622,"Takeaway Food Services","-37.81073331","2017","183-265 La Trobe Street"
"105698",null,"Seats - Indoor","Melbourne (CBD)","The Tea Salon","144.9638386",null,null,"82",19624,"Cafes and Restaurants","-37.81245199","2017","269-321 Lonsdale Street"
"105746",null,"Seats - Indoor","Melbourne (CBD)","Elles Naturally","144.9630189",null,null,"30",19636,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street"
"110377",null,"Seats - Outdoor","Southbank","McDonald's","144.9578749",null,null,"40",19638,"Cafes and Restaurants","-37.82832676","2017","305-331 City Road"
"105950",null,"Seats - Outdoor","Melbourne (CBD)","Hudsons Coffee","144.957088",null,null,"14",19649,"Takeaway Food Services","-37.81686865","2017","520-536 Little Collins Street"
"103424",null,"Seats - Indoor","North Melbourne","Fandango","144.9494062",null,null,"12",19651,"Takeaway Food Services","-37.80260762","2017","97 Errol Street"
"101152",null,"Seats - Indoor","Melbourne (CBD)","Cafe Felice","144.9601886",null,null,"14",19667,"Cafes and Restaurants","-37.81547268","2017","457-471 Bourke Street"
"108810",null,"Seats - Indoor","Kensington","Flemington Racecourse","144.9127653",null,null,"3660",19675,"Horse and Dog Racing Administration and Track Operation","-37.78908156","2017","428-550 Epsom Road"
"106104",null,"Seats - Outdoor","Carlton","Chocolateria San Churro","144.9664856",null,null,"24",19677,"Cafes and Restaurants","-37.80156205","2017","175 Lygon Street"
"597186",null,"Seats - Indoor","Melbourne (CBD)","Black Velvet Galleria","144.9629442",null,null,"6",19716,"Cafes and Restaurants","-37.81491502","2017","385 Bourke Street"
"104379",null,"Seats - Indoor","Kensington","Kensington Pizza ","144.9301099",null,null,"42",19753,"Cafes and Restaurants","-37.79467114","2017","1 Gower Street"
"601809",null,"Seats - Indoor","Docklands","Goldleaf BBQ Cuisine","144.9390269",null,null,"93",19772,"Cafes and Restaurants","-37.81517782","2017","425-427 Docklands Drive"
"108963",null,"Seats - Indoor","Melbourne (CBD)","Mail Exchange Hotel","144.9535902",null,null,"200",19799,"Pubs, Taverns and Bars","-37.81663038","2017","672-696 Bourke Street"
"111283",null,"Seats - Indoor","Melbourne (CBD)","Crisp Creative Salad","144.9573923",null,null,"20",19813,"Takeaway Food Services","-37.81531863","2017","550 Bourke Street"
"111175",null,"Seats - Outdoor","Southbank","Rosetta","144.9586604",null,null,"63",19814,"Cafes and Restaurants","-37.82312164","2017","8 Whiteman Street"
"632898",null,"Seats - Indoor","Docklands","Sargon","144.9490176",null,null,"23",19842,"Cafes and Restaurants","-37.81792089","2017","706-738 Bourke Street"
"105738",null,"Seats - Indoor","Melbourne (CBD)","Hash Specialty Coffee And Roasters","144.9605306",null,null,"70",19857,"Cafes and Restaurants","-37.81240787","2017","394-400 Lonsdale Street"
"560261",null,"Seats - Outdoor","Docklands","Hooks @ The Yarra","144.9476471",null,null,"60",19864,"Cafes and Restaurants","-37.82461477","2017","50-56 Lorimer Street"
"106374",null,"Seats - Indoor","Melbourne (CBD)","Dip In Cafe","144.9618186",null,null,"100",19867,"Cafes and Restaurants","-37.81514598","2017","18-22 McKillop Street"
"105889",null,"Seats - Indoor","Melbourne (CBD)","Juicy Bao","144.966942",null,null,"70",19916,"Cafes and Restaurants","-37.81186912","2017","178-190 Little Bourke Street"
"105928",null,"Seats - Indoor","Melbourne (CBD)","Brown Sugar Cafe","144.9642254",null,null,"30",19920,"Cafes and Restaurants","-37.81528948","2017","317-321 Little Collins Street"
"105383",null,"Seats - Indoor","Melbourne (CBD)","Delhi Rocks","144.9553894",null,null,"50",19927,"Cafes and Restaurants","-37.81500707","2017","212-224 King Street"
"611367",null,"Seats - Indoor","Docklands","Rhumba's At Docklands","144.9457644",null,null,"101",19934,"Cafes and Restaurants","-37.82205739","2017","791-847 Collins Street"
"105388",null,"Seats - Indoor","Melbourne (CBD)","Kedai Satay","144.9556966",null,null,"75",19970,"Cafes and Restaurants","-37.8156735","2017","186 King Street"
"110343",null,"Seats - Indoor","Southbank","Mr Hive Kitchen & Bar","144.9583432",null,null,"358",19991,"Cafes and Restaurants","-37.82559096","2017","27-45 Whiteman Street"
"108982",null,"Seats - Indoor","Melbourne (CBD)","Coffee Exchange","144.9731836",null,null,"45",20001,"Cafes and Restaurants","-37.81260039","2017","93-101 Spring Street"
"628712",null,"Seats - Indoor","Docklands","Hudsons Coffee Collins Square","144.9500934",null,null,"19",20029,"Cafes and Restaurants","-37.82068699","2017","717-731 Collins Street"
"110343",null,"Seats - Indoor","Southbank","McDonalds","144.9583432",null,null,"75",20031,"Cafes and Restaurants","-37.82559096","2017","27-45 Whiteman Street"
"108093",null,"Seats - Outdoor","Melbourne (CBD)","Corner Lane Cafe","144.9596748",null,null,"17",20035,"Cafes and Restaurants","-37.81181165","2017","330-344 Little Lonsdale Street"
"597190",null,"Seats - Indoor","Southbank","Dinner by Heston","144.9586604",null,null,"60",20060,"Cafes and Restaurants","-37.82312164","2017","8 Whiteman Street"
"106033",null,"Seats - Indoor","Melbourne (CBD)","The Workers Food Room","144.9555039",null,null,"30",20062,"Cafes and Restaurants","-37.81299012","2017","470-472 Little Lonsdale Street"
"106129",null,"Seats - Indoor","Carlton","La Parisienne Pates","144.9668266",null,null,"38",20066,"Cafes and Restaurants","-37.79954259","2017","253 Lygon Street"
"578096",null,"Seats - Indoor","Docklands","Asuka Sushi","144.9502584",null,null,"28",20079,"Cafes and Restaurants","-37.81864992","2017","715-727 Bourke Street"
"110671",null,"Seats - Indoor","Melbourne (CBD)","Market Lane Cafe","144.9572395",null,null,"20",20081,"Cafes and Restaurants","-37.80745984","2017","133-159 Victoria Street"
"516122",null,"Seats - Indoor","Melbourne (CBD)","Cat Cafe Melbourne","144.9598681",null,null,"24",20083,"Cafes and Restaurants","-37.81123352","2017","30 Guildford Lane"
"108233",null,"Seats - Outdoor","Carlton","The Olive Jar","144.9711498",null,null,"9",20103,"Cafes and Restaurants","-37.7953809","2017","168-170 Rathdowne Street"
"101209",null,"Seats - Indoor","Melbourne (CBD)","Mappen Ramen Bar","144.968248",null,null,"44",20110,"Cafes and Restaurants","-37.81251216","2017","168-174 Bourke Street"
"609487",null,"Seats - Outdoor","Docklands","Nine Elephants Thai Restaurant","144.9489519",null,null,"10",20117,"Cafes and Restaurants","-37.81914692","2017","737-743 Bourke Street"
"101098",null,"Seats - Indoor","Melbourne (CBD)","Olio Cucina","144.9644662",null,null,"88",20118,"Cafes and Restaurants","-37.81529155","2017","28-32 Block Place"
"102115",null,"Seats - Indoor","Melbourne (CBD)","Fourteen On 3","144.9568348",null,null,"66",20127,"Cafes and Restaurants","-37.81767359","2017","522-534 Collins Street"
"103985",null,"Seats - Indoor","Melbourne (CBD)","YHA Melbourne Central","144.9556291",null,null,"43",20144,"Accommodation","-37.82056934","2017","562-564 Flinders Street"
"106129",null,"Seats - Outdoor","Carlton","La Parisienne Pates","144.9668266",null,null,"12",20155,"Cafes and Restaurants","-37.79954259","2017","253 Lygon Street"
"108620",null,"Seats - Indoor","Melbourne (Remainder)","@Rice Cafe & Bar","144.9757194",null,null,"48",20170,"Cafes and Restaurants","-37.83548357","2017","391 St Kilda Road"
"109397",null,"Seats - Indoor","Melbourne (CBD)","Belleville","144.9654266",null,null,"130",20182,"Cafes and Restaurants","-37.8123299","2017","230-238 Swanston Street"
"108202",null,"Seats - Indoor","Carlton","The Beaufort","144.9704262",null,null,"80",20186,"Pubs, Taverns and Bars","-37.79652005","2017","415-421 Rathdowne Street"
"110606",null,"Seats - Outdoor","Southbank","Pure South Dining","144.9662623",null,null,"20",20193,"Cafes and Restaurants","-37.82066923","2017","3 Southgate Avenue"
"602256",null,"Seats - Indoor","Kensington","Zigzag Salads & Burgers","144.9155212",null,null,"32",20198,"Cafes and Restaurants","-37.78257294","2017","320-386 Epsom Road"
"103167",null,"Seats - Indoor","Melbourne (CBD)","McDonalds","144.9644996",null,null,"130",20205,"Cafes and Restaurants","-37.81782922","2017","11-15 Elizabeth Street"
"105742",null,"Seats - Outdoor","Melbourne (CBD)","Bread Kingdom","144.9614561",null,null,"8",20218,"Bakery Product Manufacturing (Non-factory based)","-37.81220274","2017","364-372 Lonsdale Street"
"106021",null,"Seats - Indoor","Melbourne (CBD)","Drumtong","144.9563971",null,null,"72",20224,"Cafes and Restaurants","-37.81311232","2017","523-525 Little Lonsdale Street"
"105441",null,"Seats - Outdoor","Melbourne (CBD)","Little League","144.9674801",null,null,"9",20236,"Takeaway Food Services","-37.80876614","2017","141-149 La Trobe Street"
"110684",null,"Seats - Indoor","Melbourne (CBD)","Padre Coffee","144.9572395",null,null,"18",20238,"Takeaway Food Services","-37.80745984","2017"," Peel Street"
"620312",null,"Seats - Indoor","Docklands","Subway","144.9378299",null,null,"6",20257,"Cafes and Restaurants","-37.81315031","2017","23-37 Star Crescent"
"106143",null,"Seats - Indoor","Carlton","Tiamo Coffee","144.9670898",null,null,"50",20282,"Cafes and Restaurants","-37.79822136","2017","303 Lygon Street"
"110099",null,"Seats - Indoor","Melbourne (CBD)","Tahini Lebanese Diner","144.9570408",null,null,"126",20285,"Cafes and Restaurants","-37.8146364","2017","189-203 William Street"
"103426",null,"Seats - Outdoor","North Melbourne","Auction Rooms","144.9494609",null,null,"12",20295,"Cafes and Restaurants","-37.8024571","2017","103-107 Errol Street"
"105484",null,"Seats - Outdoor","Melbourne (CBD)","Klik Cafe ","144.9604349",null,null,"19",20296,"Cafes and Restaurants","-37.81010387","2017","296-310 La Trobe Street"
"102091",null,"Seats - Outdoor","Melbourne (CBD)","O-Bento","144.9627888",null,null,"8",20306,"Cafes and Restaurants","-37.81722704","2017","351-357 Collins Street"
"106433",null,"Seats - Indoor","Melbourne (CBD)","Hofbrouhaus Restaurant","144.9694031",null,null,"150",20321,"Cafes and Restaurants","-37.81175137","2017","18-24 Market Lane"
"101785",null,"Seats - Indoor","Melbourne (CBD)","Heyday Hong Kong Cafe","144.9663726",null,null,"16",20338,"Cafes and Restaurants","-37.81181046","2017","16 Celestial Avenue"
"110679",null,"Seats - Outdoor","Melbourne (CBD)","Pizza @ QV","144.9572395",null,null,"36",20345,"Cafes and Restaurants","-37.80745984","2017"," Peel Street"
"111282",null,"Seats - Outdoor","Melbourne (CBD)","Lt Osteria","144.9573923",null,null,"24",20364,"Cafes and Restaurants","-37.81531863","2017","515 Little Bourke Street"
"103328",null,"Seats - Indoor","Melbourne (CBD)","Walker's Doughnuts","144.965095",null,null,"6",20367,"Takeaway Food Services","-37.81763649","2017","274-282 Flinders Street"
"110950",null,"Seats - Indoor","Parkville","Poplars","144.9479354",null,null,"32",20384,"Cafes and Restaurants","-37.77810275","2017","34-56 Poplar Road"
"101152",null,"Seats - Outdoor","Melbourne (CBD)","Cafe Felice","144.9601886",null,null,"40",20392,"Cafes and Restaurants","-37.81547268","2017","457-471 Bourke Street"
"104588",null,"Seats - Indoor","North Melbourne","Snapperhead Fish And Chips","144.9466965",null,null,"7",20395,"Takeaway Food Services","-37.79823272","2017","38-48 Haines Street"
"589841",null,"Seats - Indoor","Melbourne (CBD)","The Cupcake Family","144.9657034",null,null,"4",20401,"Other Specialised Food Retailing","-37.810658","2017","221 Little Lonsdale Street"
"601810",null,"Seats - Outdoor","Docklands","James Squire","144.9390269",null,null,"72",20403,"Cafes and Restaurants","-37.81517782","2017","439-441 Docklands Drive"
"101232",null,"Seats - Indoor","Melbourne (CBD)","Takumi Japanese Restaurant","144.9719781",null,null,"50",20407,"Cafes and Restaurants","-37.81136083","2017","32-38 Bourke Street"
"106373",null,"Seats - Indoor","Melbourne (CBD)","Red Spice Road","144.9614687",null,null,"200",20423,"Cafes and Restaurants","-37.8152325","2017","21-27 McKillop Street"
"110456",null,"Seats - Indoor","Southbank","Billy's Pantry","144.9693922",null,null,"84",20430,"Cafes and Restaurants","-37.82956555","2017","35-47 Coventry Street"
"103617",null,"Seats - Indoor","Melbourne (CBD)","Thailicious","144.9681732",null,null,"25",20433,"Cafes and Restaurants","-37.80752222","2017","355-357 Exhibition Street"
"102503",null,"Seats - Indoor","South Yarra","Botanical Hotel","144.9816996",null,null,"150",20441,"Cafes and Restaurants","-37.83431735","2017","161-173 Domain Road"
"105990",null,"Seats - Indoor","Melbourne (CBD)","Dokidoki Japanese Restaurant","144.9628186",null,null,"41",20450,"Cafes and Restaurants","-37.80912871","2017","18-20 Little La Trobe Street"
"101789",null,"Seats - Indoor","Melbourne (CBD)","Eurolane Cafe ","144.9655966",null,null,"8",20483,"Cafes and Restaurants","-37.8166033","2017","252-254 Flinders Lane"
"102063",null,"Seats - Outdoor","Melbourne (CBD)","Tazio Birraria & Pizzeria","144.9726281",null,null,"36",20487,"Cafes and Restaurants","-37.81430616","2017","45 Collins Street"
"102109",null,"Seats - Indoor","Melbourne (CBD)","Bingo Wrap","144.9543505",null,null,"12",20515,"Cafes and Restaurants","-37.81867544","2017","612-624 Collins Street"
"103998",null,"Seats - Outdoor","Melbourne (CBD)","Shuji Sushi","144.9586012",null,null,"30",20541,"Cafes and Restaurants","-37.81946849","2017","452-470 Flinders Street"
"102119",null,"Seats - Indoor","Melbourne (CBD)","Royal Stacks","144.9583339",null,null,"105",20543,"Cafes and Restaurants","-37.81753764","2017","468-478 Collins Street"
"589841",null,"Seats - Indoor","Melbourne (CBD)","Shophouse Kitcken","144.9657034",null,null,"80",20544,"Cafes and Restaurants","-37.810658","2017","221 Little Lonsdale Street"
"101218",null,"Seats - Indoor","Melbourne (CBD)","Wagyu One","144.969548",null,null,"102",20545,"Cafes and Restaurants","-37.81207418","2017","118-122 Bourke Street"
"622439",null,"Seats - Indoor","Docklands","O-Bento","144.9450469",null,null,"78",20549,"Cafes and Restaurants","-37.82100111","2017","818-838 Collins Street"
"105121",null,"Seats - Indoor","East Melbourne","Mantra On Jolimont / Boundary Line Bar","144.9782701",null,null,"53",20568,"Accommodation","-37.81796562","2017","133-143 Jolimont Road"
"104034",null,"Seats - Outdoor","Melbourne (CBD)","Boost Juice","144.9654659",null,null,"4",20584,"Other Specialised Food Retailing","-37.81866105","2017","207-361 Flinders Street"
"616892",null,"Seats - Indoor","North Melbourne","64 Sutton","144.937872",null,null,"150",20586,"Cafes and Restaurants","-37.7916558","2017","64-90 Sutton Street"
"106321",null,"Seats - Indoor","Kensington","Grounded House A Coffee Place","144.9294451",null,null,"14",20588,"Cafes and Restaurants","-37.79458129","2017","499 Macaulay Road"
"109309",null,"Seats - Indoor","Melbourne (CBD)","Simmer Huang","144.9640475",null,null,"85",20590,"Cafes and Restaurants","-37.81076317","2017","319-323 Swanston Street"
"108620",null,"Seats - Outdoor","Melbourne (Remainder)","@Rice Cafe & Bar","144.9757194",null,null,"13",20596,"Cafes and Restaurants","-37.83548357","2017","391 St Kilda Road"
"106083",null,"Seats - Outdoor","Carlton","I Love Istanbul","144.9659498",null,null,"12",20622,"Cafes and Restaurants","-37.80467681","2017","95-97 Lygon Street"
"107617",null,"Seats - Indoor","Parkville","Orygen Soul Cafe","144.9477601",null,null,"45",20631,"Cafes and Restaurants","-37.78084548","2017","35-37 Poplar Road"
"109384",null,"Seats - Outdoor","Carlton","The Big Mama","144.96333",null,null,"6",20638,"Cafes and Restaurants","-37.8060084","2017","462-468 Swanston Street"
"108567",null,"Seats - Indoor","Melbourne (CBD)","Jankara Karaoke","144.966904",null,null,"40",20652,"Pubs, Taverns and Bars","-37.80951668","2017","300 Russell Street"
"103184",null,"Seats - Indoor","Melbourne (CBD)","Captains of Industry","144.962548",null,null,"45",20659,"Cafes and Restaurants","-37.81354034","2017","209-213 Elizabeth Street"
"101248",null,"Seats - Indoor","Carlton","Cafe Tre Sette","144.9616994",null,null,"42",20674,"Cafes and Restaurants","-37.80322367","2017","139-143 Bouverie Street"
"579363",null,"Seats - Outdoor","Docklands","Pizze Societe","144.9412743",null,null,"16",20702,"Takeaway Food Services","-37.82354216","2017","1-13 Point Park Crescent"
"110008",null,"Seats - Outdoor","East Melbourne","Geppetto Trattoria","144.9874273",null,null,"6",20720,"Cafes and Restaurants","-37.81636296","2017","78A Wellington Parade"
"589841",null,"Seats - Indoor","Melbourne (CBD)","No Vacancy","144.9657034",null,null,"6",20721,"Other Store-Based Retailing n.e.c.","-37.810658","2017","221 Little Lonsdale Street"
"101219",null,"Seats - Indoor","Melbourne (CBD)","Chine On Paramount / Chine Express ","144.9697778",null,null,"100",20731,"Cafes and Restaurants","-37.81170307","2017","100-116 Bourke Street"
"105691",null,"Seats - Outdoor","Melbourne (CBD)","Boilermaker House","144.9662609",null,null,"40",20735,"Pubs, Taverns and Bars","-37.8114331","2017","209-211 Lonsdale Street"
"573414",null,"Seats - Indoor","Docklands","Watermark Docklands","144.9451224",null,null,"374",20747,"Pubs, Taverns and Bars","-37.81888389","2017","788-812 Bourke Street"
"110639",null,"Seats - Outdoor","Port Melbourne","KFC","144.918605",null,null,"40",20764,"Cafes and Restaurants","-37.8310487","2017","2 West Gate Freeway"
"575820",null,"Seats - Indoor","Southbank","V P R Vietnamese Pork Roll","144.962154",null,null,"20",20802,"Takeaway Food Services","-37.82167834","2017","1-9 Freshwater Place"
"102070",null,"Seats - Indoor","Melbourne (CBD)","Philippe","144.9700073",null,null,"96",20805,"Cafes and Restaurants","-37.81473508","2017","115-119 Collins Street"
"101231",null,"Seats - Indoor","Melbourne (CBD)","Cafe On Bourke","144.971689",null,null,"100",20807,"Cafes and Restaurants","-37.81137728","2017","40-50 Bourke Street"
"105739",null,"Seats - Indoor","Melbourne (CBD)","Zambrero","144.9607949",null,null,"22",20811,"Cafes and Restaurants","-37.81236842","2017","386-392 Lonsdale Street"
"101789",null,"Seats - Outdoor","Melbourne (CBD)","Centro Espresso Caffe","144.9655966",null,null,"4",20823,"Takeaway Food Services","-37.8166033","2017","252-254 Flinders Lane"
"102091",null,"Seats - Indoor","Melbourne (CBD)","Cafe Mesh","144.9627888",null,null,"21",20830,"Takeaway Food Services","-37.81722704","2017","351-357 Collins Street"
"101204",null,"Seats - Outdoor","Melbourne (CBD)","Wagaya Japanese Restaurant","144.9672768",null,null,"20",20834,"Cafes and Restaurants","-37.8124312","2017","194-200 Bourke Street"
"105384",null,"Seats - Outdoor","Melbourne (CBD)","Great Western Hotel","144.9554836",null,null,"30",20838,"Pubs, Taverns and Bars","-37.81521196","2017","204-208 King Street"
"100730",null,"Seats - Indoor","Melbourne (CBD)","Melbourne Savage Club","144.9605765",null,null,"95",20852,"Clubs (Hospitality)","-37.81654467","2017","12-16 Bank Place"
"108116",null,"Seats - Indoor","Melbourne (CBD)","Bond Street Kitchen","144.9625773",null,null,"44",20857,"Cafes and Restaurants","-37.81829599","2017","18 Queen Street"
"599505",null,"Seats - Outdoor","Docklands","De Gusto - Takeaway","144.947217",null,null,"19",20872,"Takeaway Food Services","-37.81817241","2017","744-770 Bourke Street"
"108646",null,"Seats - Outdoor","Melbourne (Remainder)","Rosco's @ Chevron","144.9798191",null,null,"38",20876,"Cafes and Restaurants","-37.8455379","2017","519-539 St Kilda Road"
"105399",null,"Seats - Indoor","Melbourne (CBD)","Queen's Kebabs","144.957466",null,null,"22",20926,"Takeaway Food Services","-37.81952934","2017","26-32 King Street"
"105432",null,"Seats - Outdoor","East Melbourne","Cafe Lansdowne","144.9781229",null,null,"33",20940,"Cafes and Restaurants","-37.80904405","2017","23 Lansdowne Street"
"109842",null,"Seats - Indoor","North Melbourne","Central Club Hotel","144.9581264",null,null,"36",20942,"Pubs, Taverns and Bars","-37.80591439","2017","240-248 Victoria Street"
